Trace1				Trace2			
Freq		Amp		Freq		Amp	
27216478		-65.54	 	27216478		-65.63	 
27224811		-65.33	 	27224811		-65.37	 
27233144		-65.59	 	27233144		-65.52	 
27241477		-65.48	 	27241477		-64.78	 
27249810		-65.6	 	27249810		-65.23	 
27258143		-65.77	 	27258143		-65.37	 
27266476		-65.69	 	27266476		-65.38	 
27274809		-65.39	 	27274809		-64.95	 
27283142		-65.2	 	27283142		-65.59	 
27291475		-65.37	 	27291475		-65.36	 
27299808		-65.35	 	27299808		-65.52	 
27308141		-65.5	 	27308141		-65.78	 
27316474		-65.54	 	27316474		-65.47	 
27324807		-65.46	 	27324807		-65.53	 
27333140		-65.31	 	27333140		-65.6	 
27341473		-65.49	 	27341473		-65.81	 
27349806		-65.33	 	27349806		-65.45	 
27358139		-65.44	 	27358139		-65.71	 
27366472		-65.24	 	27366472		-65.79	 
27374805		-65.64	 	27374805		-65.56	 
27383138		-65.51	 	27383138		-66.08	 
27391471		-65.59	 	27391471		-64.98	 
27399804		-66.04	 	27399804		-65.43	 
27408137		-65.43	 	27408137		-65.47	 
27416470		-65.27	 	27416470		-65.34	 
27424803		-65.4	 	27424803		-65.99	 
27433136		-65.41	 	27433136		-65.68	 
27441469		-65.49	 	27441469		-65.69	 
27449802		-65.24	 	27449802		-65.7	 
27458135		-65.58	 	27458135		-65.54	 
27466468		-65.32	 	27466468		-65.53	 
27474801		-65.66	 	27474801		-65.25	 
27483134		-65.57	 	27483134		-65.29	 
27491467		-65.66	 	27491467		-65.95	 
27499800		-65.61	 	27499800		-65.9	 
